CLIENTE;NRO. VA21;POS. VA21;CLASE DE DOC;REF.CLIENTE;DOC. REF;PRIORIDAD;MOT. RECHAZO;INDICADOR DE BLOQUEO;FECHA DE BLOQUEO;OPERADOR DE VA;CODIGO ITEM;DESCRIPCION ITEM;CANTIDAD SOLICITADA;TIPO DE ITEM;ESTADO ITEM;CENTRO;PLAZO LOGISTICO;FECHA DE EMISION NECESIDAD;FECHA ENTREGA ESPERADA;MES ENTREGA;NRO. SOLPED;POS. SOLPED;REPARTOS;FECHA EMISION SOLPED;FECHA APROBACION SOLPED;GRUPO DE COMPRA;NRO. OC;POS. OC;ALMACEN OC;Q CANT. OC;OPERADOR OC;FECHA EMISION OC;FECHA APROBACION FINAL OC;PRIMERA FECHA ENTREGA OC;FECHA ENTREGA OC;GRUPO DE COMPRA OC;PROVEEDOR;ADJUDICADO EN OC;CANTIDAD PENDIENTE DE ADJUDICAR;CANTITAD TOTAL PENDIENTE RECEP.;CANTIDAD TOTAL RECEPCIONADA;NRO. RECEPCION;FECHA RECEPCION;ALMACEN RECEPCION 1;NRO POSICION RECEPCION 1;Q RECEP. DE OC;FECHA SELLO;OPERADOR RECEPCION;TEXTO COMENTARIO;NRO. VL;CANTIDAD PICKING;Q VL;OPERADOR PICKING;FECHA PICKING;FECHA CONTABILIZACION VL;NRO DE CARGA;TXT CARGA;RESPONSABLE DE CARGA;FECHA DE CARGA;NRO. ALMACENAMIENTO;CANTIDAD ALMACENADA;OPERADOR ALMACENAMIENTO;FECHA ALMACENAMIENTO (LOGIN);FECHA DE ALMACENAMIENTO SELLO;FECHA CUMPLIMIENTO FINAL UNIFICADA;NRO. CONSUMO;CANT. CONSUMO;FECHA CONSUMO;TIEMPO DE APROBACION SOLPED;COLOCACION OC;TIEMPOS DE APROBACION OC;ENTREGA VA01/OC;PRIMERA RECEPCIÓN - ENTREGA;PRIMERA RECEPCIÓN - TIEMPOS RECEPCIÓN;TIEMPO PICKING;EMBALAJE;CAMION;TIEMPOS RECEPCION CLIENTE;ENTREGA AL CLIENTE;DIAS DE DEMORA;TIEMPO EMISION / ENTREGA;NRO. VA01;POS. VA01;FECHA EMISION VA01;RESPONDIDO;NO RESPONDIDO;RESPONDIDO AT;RESPONDIDO FT;dDIAS DEMORA;dDIAS LIBERACION SOLPED;dDIAS RESPUESTA;dDIAS PROCESAMIENTO ;iLIBERACION SOLPED;iRESPUESTA;iPROCESAMIENTO;CLASIFICACION
0376 VELADERO FASE 8B /SAN JUAN;4000006502;10;ZPIN;OC 4500112842;;0;10;3;3/2/2026;ARIVERO;1022295;STAND BY X UN;10;Servicios;CUMPLIDO;MM01;2;29/1/2026;6/2/2026;febrero;10141763;10;1;29/1/2026;29/1/2026;C26;;0;;0;;;;;;;;0;10;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;1;;;0;5;;;5;;COMPRAS ABASTECIMIENTO
00377-YPF 3° loop;4000006505;10;ZPIN;ACC Y MAT PIPING;;0;10;4;9/2/2026;RTELLO;1012782;"ESPÁRRAGOS C/2 TUERCAS 1-7/8""x350mm";92;Materiales genericos;CUMPLIDO;MR01;1;31/1/2026;9/2/2026;febrero;10141871;10;1;31/1/2026;31/1/2026;C09;;0;;0;;;;;;;;0;92;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;1;;;0;9;;;9;;COMPRAS ABASTECIMIENTO
00372 UTE 372 GEO POSCO II;4000006506;10;ZPIN;01-SERV LAVANDERIA;;0;10;4;9/2/2026;NGONCALVEZ;1013077;SERVICIO DE LAVANDERIA HASTA 12 PRENDAS;1;Servicios;CUMPLIDO;U003;1;1/2/2026;11/2/2026;febrero;10141904;10;1;1/2/2026;1/2/2026;C01;;0;;0;;;;;;;;0;1;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;1;;;0;8;;;8;;COMPRAS LOCALES DE OBRA
00377-YPF 3° loop;4000006507;10;ZPIN;PI SUBC PROG PLC SCA;;0;10;3;25/2/2026;RTELLO;1042362;SUBC PROGRAMACION PLC SCADA HDMI;1;Servicios;CUMPLIDO;MR01;1;3/2/2026;13/2/2026;febrero;10142023;10;1;3/2/2026;3/2/2026;C26;;0;;0;;;;;;;;0;1;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;12;0;22;;;22;;COMPRAS ABASTECIMIENTO
00377-YPF 3° loop;4000006509;10;ZPIN;PI HERRAMIENTAS ALMA;;0;10;4;26/2/2026;RTELLO;1012888;ZORRA HIDRAULICA 3TN;1;Materiales genericos;CUMPLIDO;MR01;1;3/2/2026;13/2/2026;febrero;10142163;10;1;3/2/2026;3/2/2026;377;;0;;0;;;;;;;;0;1;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;13;0;23;;;23;;SIN GC
0376 VELADERO FASE 8B /SAN JUAN;4000006517;10;ZPIN;OC. 4500114995;;0;10;3;12/2/2026;CBAREA;1022295;TECNICO PREVENCION DIA;0;Servicios;CUMPLIDO;MM01;2;5/2/2026;13/2/2026;febrero;10142345;10;1;5/2/2026;5/2/2026;C25;;0;;0;;;;;;;;0;0;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;1;;;0;7;;;7;;COMPRAS ABASTECIMIENTO
00365 RIO TINTO;4000006521;10;ZPIN;"AQUILER FUSORA 1"" a";;0;10;4;12/2/2026;CSOSA;1042083;SUBC. SOLDADURA;4;Servicios;CUMPLIDO;U365;1;8/2/2026;13/2/2026;febrero;10142508;10;1;8/2/2026;8/2/2026;C26;;0;;0;;;;;;;;0;4;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;1;;;0;4;;;4;;COMPRAS ABASTECIMIENTO
00223 Comp Amb Santa Fe;4000006523;10;ZPIN;Serv inst membrana +;;8;10;4;25/2/2026;PBASILIO;1042362;SERV INST GEOMEMBRANA Y CONTROL CALIDAD;17000;Servicios;CUMPLIDO;MR01;1;9/2/2026;28/2/2026;febrero;10142549;10;1;9/2/2026;9/2/2026;C26;;0;;0;;;;;;;;0;17000;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;1;;;0;16;;;16;;COMPRAS ABASTECIMIENTO
00365 RIO TINTO;4000006524;10;ZPIN;ALQUILER VALLADO;;0;10;1;11/2/2026;CSOSA;1050061;ALQUILER VALLADO RIGIDO XMES;2;Servicios;CUMPLIDO;U365;1;9/2/2026;11/2/2026;febrero;10142593;10;1;9/2/2026;9/2/2026;C35;;0;;0;;;;;;;;0;2;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;1;;;0;2;;;2;;COMPRAS ABASTECIMIENTO
00377-YPF 3° loop;4000006530;10;ZPIN;PI KELLER;;0;10;3;8/3/2026;ASABATINO;1012829;MANOMETRO DIGITAL KELLER (RANGO 0-700 );1;Materiales genericos;CUMPLIDO;MR01;1;11/2/2026;18/2/2026;febrero;10142754;10;1;11/2/2026;11/2/2026;C20;;0;;0;;;;;;;;0;1;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;18;0;25;;;25;;COMPRAS ABASTECIMIENTO
00377-YPF 3° loop;4000006531;10;ZPIN;ALQUILER G. ELECT. 1;;0;10;4;16/3/2026;ASABATINO;1033267;ALQUILER 5 GRUPOS E. 10/12 KVA DIESEL;6;Servicios;CUMPLIDO;MR01;1;11/2/2026;18/2/2026;febrero;10142795;10;1;11/2/2026;11/2/2026;C10;;0;;0;;;;;;;;0;6;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;26;0;33;;;33;;COMPRAS ABASTECIMIENTO
00377-YPF 3° loop;4000006532;10;ZPIN;COMPRA G. ELECT. 10/;;0;10;4;6/3/2026;ASABATINO;1012909;GENERADOR 10/12 KVA DIESEL;5;Materiales genericos;CUMPLIDO;MR01;1;11/2/2026;18/2/2026;febrero;10142796;10;1;11/2/2026;11/2/2026;C10;;0;;0;;;;;;;;0;5;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;16;0;23;;;23;;COMPRAS ABASTECIMIENTO
00377-YPF 3° loop;4000006535;10;ZPIN;PI SUBC PIPING;;0;10;4;5/3/2026;RTELLO;1012995;SUBCONTRATO OBRA PIPPING;1;Servicios;CUMPLIDO;MR01;1;13/2/2026;27/2/2026;febrero;10142996;10;1;13/2/2026;13/2/2026;C26;;0;;0;;;;;;;;0;1;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;6;0;20;;;20;;COMPRAS ABASTECIMIENTO
00375 YPF OLEODUCTO PR-LP;4000006536;10;ZPIN;BAJA DE OC 450011091;;0;10;4;18/2/2026;GPUJOL;1029185;BAJA OC;1;Material No Valorado;CUMPLIDO;MR01;1;16/2/2026;16/2/2026;febrero;10143055;10;1;16/2/2026;16/2/2026;C26;;0;;0;;;;;;;;0;1;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;2;0;2;;;2;;COMPRAS ABASTECIMIENTO
00374 TERMINAL PUNTA COLORADA;4000006537;10;ZPIN;03-Andamios Layher;;0;10;4;27/2/2026;DSUAREZ;1042055;ALQUILER ANDAMIO MURO CORTAFUEGO;1;Servicios;CUMPLIDO;MR01;1;16/2/2026;25/2/2026;febrero;10143059;10;1;16/2/2026;16/2/2026;C26;;0;;0;;;;;;;;0;1;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;2;0;11;;;11;;COMPRAS ABASTECIMIENTO
00374 TERMINAL PUNTA COLORADA;4000006539;10;ZPIN;03- MINIBUS TRASLADO;;0;10;4;23/2/2026;SFERNANDEZ;1048595;TRANSPORTE DE PERSONAL XMES;1;Servicios;CUMPLIDO;MR01;1;17/2/2026;17/2/2026;febrero;10143076;10;1;17/2/2026;17/2/2026;C25;;0;;0;;;;;;;;0;1;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;6;0;6;;;6;;COMPRAS ABASTECIMIENTO
00372 UTE 372 GEO POSCO II;4000006544;10;ZPIN;PI GRUPO ELECTROGENO;;0;10;4;9/3/2026;NGONCALVEZ;1013194;GENERADOR A EXPLOSION;1;Mat. genericos EQP Menor;CUMPLIDO;U003;1;19/2/2026;10/3/2026;marzo;10143309;10;1;19/2/2026;19/2/2026;C10;;0;;0;;;;;;;;0;1;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;1;;;0;18;;;18;;COMPRAS ABASTECIMIENTO
00374 TERMINAL PUNTA COLORADA;4000006548;10;ZPIN;RASPADOR DE CAÑO;;0;10;4;6/3/2026;SFERNANDEZ;1018042;Raspador de caño rotativo DN150 – DN250;1;Equipos Menores;CUMPLIDO;MR01;1;20/2/2026;2/3/2026;marzo;10143435;10;1;20/2/2026;20/2/2026;C10;;0;;0;;;;;;;;0;1;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;4;0;14;;;14;;COMPRAS ABASTECIMIENTO
00372 UTE 372 GEO POSCO II;4000006551;10;ZPIN;COMPARATIVA ACEITES;;0;10;4;3/3/2026;NGONCALVEZ;1001784;ACEITE  HY GARD X 209L;1;Materiales Stock;CUMPLIDO;U003;1;22/2/2026;7/3/2026;marzo;10143489;10;1;22/2/2026;22/2/2026;L01;;0;;0;;;;;;;;0;1;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;1;;;0;9;;;9;;COMPRAS EQUIPOS
00223 Comp Amb Santa Fe;4000006556;10;ZPIN;Flete Bentonita;;2;10;4;5/3/2026;PBASILIO;1012969;FLETE CARGA A GRANEL S/ DETALLE X TN;300;Servicios;CUMPLIDO;MR01;1;24/2/2026;2/3/2026;marzo;10143643;10;1;24/2/2026;24/2/2026;C15;;0;;0;;;;;;;;0;300;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;3;0;9;;;9;;COMPRAS ABASTECIMIENTO
00372 UTE 372 GEO POSCO II;4000006558;10;ZPIN;03 - ALQ EXTRUSORA;;7;10;4;7/4/2026;NGONCALVEZ;1042110;ALQ CUÑA LEISTER G7 X 6 MESES;3;Servicios;CUMPLIDO;U003;1;24/2/2026;13/3/2026;marzo;10143688;10;1;24/2/2026;24/2/2026;C26;;0;;0;;;;;;;;0;3;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;25;0;42;;;42;;COMPRAS ABASTECIMIENTO
00377-YPF 3° loop;4000006560;10;ZPIN;PI-SERV. LIMP. CASAS;;0;10;4;17/3/2026;CKOTRBA;1048681;SERVICIO LIMPIEZA OBRA X MES;6;Servicios;CUMPLIDO;MR01;1;24/2/2026;3/3/2026;marzo;10143767;10;1;24/2/2026;24/2/2026;C25;;0;;0;;;;;;;;0;6;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;14;0;21;;;21;;COMPRAS ABASTECIMIENTO
00374 TERMINAL PUNTA COLORADA;4000006561;10;ZPIN;SEMI RREMOLQUE EN OB;;0;10;4;4/3/2026;JIBANEZ;1033267;SEMIRREMOLQUE PLAYO C/TRACTOR;6;Servicios;CUMPLIDO;MR01;1;25/2/2026;4/3/2026;marzo;10143937;30;1;25/2/2026;25/2/2026;C04;;0;;0;;;;;;;;0;6;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;1;;;0;7;;;7;;COMPRAS EQUIPOS
00377-YPF 3° loop;4000006563;10;ZPIN;PI INSU LABORATORIO;;0;10;3;17/4/2026;RTELLO;1022009;Term. pinchacarne digital;5;Materiales usuales;CUMPLIDO;MR01;1;26/2/2026;6/3/2026;marzo;10143951;10;1;26/2/2026;26/2/2026;C20;;0;;0;;;;;;;;0;5;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;42;0;50;;;50;;COMPRAS ABASTECIMIENTO
00377-YPF 3° loop;4000006564;10;ZPIN;PI BOTAS PETROLERAS;;0;10;4;4/3/2026;RTELLO;1011491;BOTA PETROLERA N 36;5;Materiales usuales;CUMPLIDO;MR01;1;26/2/2026;6/3/2026;marzo;10143959;10;1;26/2/2026;26/2/2026;C28;;0;;0;;;;;;;;0;5;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;1;;;0;6;;;6;;COMPRAS ABASTECIMIENTO
00372 UTE 372 GEO POSCO II;4000006568;10;ZPIN;01 - SERVICI REMIS;;0;10;4;27/3/2026;NGONCALVEZ;1026128;REMIS TERM BELEN - TERM ANDAGALA;1;Servicios;CUMPLIDO;U003;1;26/2/2026;12/3/2026;marzo;10144033;10;1;26/2/2026;26/2/2026;C24;;0;;0;;;;;;;;0;1;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;15;0;29;;;29;;COMPRAS ABASTECIMIENTO
00341 Mov. Suelos San Luis;4000006570;10;ZPIN;VIANDAS;;0;10;4;1/4/2026;FALBARELLOS;1013116;VIANDA ALMUERZO PUESTA EN OBRA XUN;5600;Servicios;CUMPLIDO;MR01;1;27/2/2026;16/3/2026;marzo;10144105;10;1;27/2/2026;27/2/2026;C25;;0;;0;;;;;;;;0;5600;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;16;0;33;;;33;;COMPRAS ABASTECIMIENTO
00377-YPF 3° loop;4000006571;10;ZPIN;PI CERCO PERIMETRAL;;0;10;4;6/3/2026;RTELLO;1012769;POSTE ESQUINERO 0.12MX0.12M;20;Materiales genericos;CUMPLIDO;MR01;1;27/2/2026;6/3/2026;marzo;10144127;10;1;27/2/2026;27/2/2026;C22;;0;;0;;;;;;;;0;20;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;1;;;0;7;;;7;;COMPRAS ABASTECIMIENTO
00377-YPF 3° loop;4000006575;10;ZPIN;PI - Estructura Line;;0;10;4;10/3/2026;CKOTRBA;1050537;"CHAPA LISA SAE1010 ESP:1/4"" 1500X3000MM";7;Materiales usuales;CUMPLIDO;MR01;1;2/3/2026;9/3/2026;marzo;10144302;10;1;2/3/2026;2/3/2026;377;;0;;0;;;;;;;;0;7;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;1;0;8;;;8;;SIN GC
00374 TERMINAL PUNTA COLORADA;4000006578;10;ZPIN;Cotizacion Subcontra;;0;10;4;10/4/2026;DSUAREZ;1012995;SUBCONTRATO OBRA PIPPING;1;Servicios;CUMPLIDO;MR01;1;4/3/2026;25/3/2026;marzo;10144560;10;1;4/3/2026;4/3/2026;C26;;0;;0;;;;;;;;0;1;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;16;0;37;;;37;;COMPRAS ABASTECIMIENTO
00365 RIO TINTO;4000006579;10;ZPIN;SERVICIO INTERNET 2.;;0;10;4;9/3/2026;CSOSA;1025931;SERVICIO DE INTERNET X MES;12;Servicios;CUMPLIDO;U365;1;5/3/2026;11/3/2026;marzo;10144599;10;1;5/3/2026;5/3/2026;C25;;0;;0;;;;;;;;0;12;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;1;;;0;4;;;4;;COMPRAS ABASTECIMIENTO
00375 YPF OLEODUCTO PR-LP;4000006580;10;ZPIN;SERVICIO DE VACTOR O;;0;10;4;20/3/2026;JPIEDRABUENA;1042097;SUBC. CAMIÓN VACTOR;1;Servicios;CUMPLIDO;MR01;1;5/3/2026;13/3/2026;marzo;10144606;10;1;5/3/2026;5/3/2026;C26;;0;;0;;;;;;;;0;1;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;7;0;15;;;15;;COMPRAS ABASTECIMIENTO
0376 VELADERO FASE 8B /SAN JUAN;4000006581;10;ZPIN;TEXA;;0;10;4;9/3/2026;BGUERRA;1015947;[D155A + P12926] SCANNER TXT MULTIHUB TR;1;Materiales genericos;CUMPLIDO;MR01;2;5/3/2026;19/3/2026;marzo;10144621;10;1;5/3/2026;5/3/2026;C03;;0;;0;;;;;;;;0;1;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;1;;;0;4;;;4;;COMPRAS EQUIPOS
00223 Comp Amb Santa Fe;4000006582;10;ZPIN;Servicio topografia;;2;10;4;13/3/2026;PBASILIO;1027430;SERVICIO DE TOPOGRAFIA x MES;6;Servicios;CUMPLIDO;MR01;1;5/3/2026;13/3/2026;marzo;10144651;10;1;5/3/2026;5/3/2026;C26;;0;;0;;;;;;;;0;6;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;1;;;0;8;;;8;;COMPRAS ABASTECIMIENTO
00375 YPF OLEODUCTO PR-LP;4000006586;10;ZPIN;SERVICIO CORTE EN FR;;20;10;4;20/3/2026;JPIEDRABUENA;1042110;SERVICIO CORTE Y BISELADO C/ OPERADOR;1;Servicios;CUMPLIDO;MR01;1;6/3/2026;13/3/2026;marzo;10144727;10;1;6/3/2026;6/3/2026;C26;;0;;0;;;;;;;;0;1;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;7;0;14;;;14;;COMPRAS ABASTECIMIENTO
00372 UTE 372 GEO POSCO II;4000006597;10;ZPIN;SERV TRANSPORTE EN S;;0;10;4;18/3/2026;MMOHR;1026128;TRANSPORTE DE PERSONAL COLECTIVO SITIO;1;Servicios;CUMPLIDO;U003;1;12/3/2026;19/3/2026;marzo;10145193;10;1;12/3/2026;12/3/2026;C24;;0;;0;;;;;;;;0;1;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;1;;;0;6;;;6;;COMPRAS ABASTECIMIENTO
00375 YPF OLEODUCTO PR-LP;4000006598;10;ZPIN;BAJA OC 4500097880;;0;10;4;16/3/2026;GPUJOL;1029185;BAJA OC 4500097880;1;Material No Valorado;CUMPLIDO;MR01;1;12/3/2026;31/3/2026;marzo;10145226;10;1;12/3/2026;12/3/2026;C26;;0;;0;;;;;;;;0;1;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;1;;;0;4;;;4;;COMPRAS ABASTECIMIENTO
00223 Comp Amb Santa Fe;4000006602;10;ZPIN;Camaras IP;;2;10;4;17/3/2026;PBASILIO;20000092;CAMARA IP;5;Materiales Sistemas;CUMPLIDO;MR01;1;13/3/2026;20/3/2026;marzo;10145373;10;1;13/3/2026;13/3/2026;C05;;0;;0;;;;;;;;0;5;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;1;;;0;4;;;4;;SIN GC
00374 TERMINAL PUNTA COLORADA;4000006605;10;ZPIN;01-Cotizacion Servic;;0;10;4;14/4/2026;DSUAREZ;1022296;SERVICIO REMIS POR KM;1;Servicios;CUMPLIDO;MR01;1;16/3/2026;6/4/2026;abril;10145476;10;1;16/3/2026;16/3/2026;C25;;0;;0;;;;;;;;0;1;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;8;0;29;;;29;;COMPRAS ABASTECIMIENTO
00341 Mov. Suelos San Luis;4000006608;10;ZPIN;BAJA OC 4500105600;;0;10;1;15/4/2026;FALBARELLOS;1029185;BAJA OC 4500105600;1;Material No Valorado;CUMPLIDO;MR01;1;18/3/2026;18/3/2026;marzo;10145691;10;1;18/3/2026;18/3/2026;C25;;0;;0;;;;;;;;0;1;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;28;0;28;;;28;;COMPRAS ABASTECIMIENTO
00341 Mov. Suelos San Luis;4000006609;10;ZPIN;BAJA OC 4500112220;;0;10;4;1/4/2026;FALBARELLOS;1029185;BAJA OC 4500112220;1;Material No Valorado;CUMPLIDO;MR01;1;18/3/2026;18/3/2026;marzo;10145716;10;1;18/3/2026;18/3/2026;C25;;0;;0;;;;;;;;0;1;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;14;0;14;;;14;;COMPRAS ABASTECIMIENTO
0376 VELADERO FASE 8B /SAN JUAN;4000006618;10;ZPIN;CALEFACTOR TALLER;;0;10;4;23/4/2026;ARIVERO;1012896;CALEFACTOR GEOCLIMA E24;10;Materiales genericos;CUMPLIDO;MM01;2;23/3/2026;16/4/2026;abril;10146039;10;1;23/3/2026;23/3/2026;C13;;0;;0;;;;;;;;0;10;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;7;0;31;;;31;;COMPRAS ABASTECIMIENTO
00375 YPF OLEODUCTO PR-LP;4000006621;10;ZPIN;BAJA OC 4500109295;;0;10;4;1/4/2026;GPUJOL;1029185;BAJA OC;1;Material No Valorado;CUMPLIDO;MR01;1;24/3/2026;30/3/2026;marzo;10146139;10;1;24/3/2026;24/3/2026;C25;;0;;0;;;;;;;;0;1;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;2;0;8;;;8;;COMPRAS ABASTECIMIENTO
0376 VELADERO FASE 8B /SAN JUAN;4000006622;10;ZPIN;DESMOVILIZACION F8B;;0;10;4;15/4/2026;ARIVERO;1012978;FLETE CARRETON VEL-SJ 30TN XVIAJE;10;Servicios;CUMPLIDO;MM01;2;25/3/2026;8/4/2026;abril;10146163;10;1;25/3/2026;25/3/2026;C15;;0;;0;;;;;;;;0;10;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;7;0;21;;;21;;COMPRAS ABASTECIMIENTO
00377-YPF 3° loop;4000006623;10;ZPIN;PI ALQ CAMIONETA;;0;10;4;30/3/2026;ASABATINO;1033267;ALQ 5 CAMIONETA 4X4 C RSV;2;Servicios;CUMPLIDO;MR01;1;25/3/2026;7/4/2026;abril;10146235;10;1;25/3/2026;25/3/2026;C04;;0;;0;;;;;;;;0;2;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;1;;;0;5;;;5;;COMPRAS EQUIPOS
0376 VELADERO FASE 8B /SAN JUAN;4000006624;10;ZPIN;REVESTIMIENTO OFICIN;;0;10;4;28/4/2026;CBAREA;1012896;LOSA RADIANTE ELECTRICA x m²;30;Materiales genericos;CUMPLIDO;MM01;2;27/3/2026;17/4/2026;abril;10146495;10;1;27/3/2026;27/3/2026;C13;;0;;0;;;;;;;;0;30;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;11;0;32;;;32;;COMPRAS ABASTECIMIENTO
0376 VELADERO FASE 8B /SAN JUAN;4000006626;10;ZPIN;OPERATIVO INVIERNO;;0;10;4;13/4/2026;CBAREA;1012896;CRAMPON TRACCION PARA HIELO NIEVE X PAR;200;Materiales genericos;CUMPLIDO;MM01;2;27/3/2026;17/4/2026;abril;10146499;10;1;27/3/2026;27/3/2026;C13;;0;;0;;;;;;;;0;200;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;1;;;0;17;;;17;;COMPRAS ABASTECIMIENTO
