CLIENTE;NRO. VA01/VA21;POS VA01/VA21;CLASE DE DOC;REF.CLIENTE;DOC. REF;PRIORIDAD;MOT. RECHAZO;INDICADOR DE BLOQUEO;FECHA DE BLOQUEO;OPERADOR DE VA;CODIGO ITEM;DESCRIPCION ITEM;CANTIDAD SOLICITADA;TIPO DE ITEM;ESTADO ITEM;CENTRO;PLAZO LOGISTICO;FECHA DE EMISION NECESIDAD;FECHA ENTREGA ESPERADA;MES ENTREGA;NRO. SOLPED;POS. SOLPED;REPARTOS;FECHA EMISION SOLPED;FECHA APROBACION SOLPED;GRUPO DE COMPRA;NRO. OC;POS. OC;ALMACEN OC;Q CANT. OC;OPERADOR OC;FECHA EMISION OC;FECHA APROBACION FINAL OC;PRIMERA FECHA ENTREGA OC;FECHA ENTREGA OC;GRUPO DE COMPRA OC;PROVEEDOR;ADJUDICADO EN OC;CANTIDAD PENDIENTE DE ADJUDICAR;CANTITAD TOTAL PENDIENTE RECEP.;CANTIDAD TOTAL RECEPCIONADA;NRO. RECEPCION;FECHA RECEPCION;ALMACEN RECEPCION 1;NRO POSICION RECEPCION 1;Q RECEP. DE OC;FECHA SELLO;OPERADOR RECEPCION;TEXTO COMENTARIO;NRO. VL;CANTIDAD PICKING;Q VL;OPERADOR PICKING;FECHA PICKING;FECHA CONTABILIZACION VL;NRO DE CARGA;TXT CARGA;RESPONSABLE DE CARGA;FECHA DE CARGA;NRO. ALMACENAMIENTO;CANTIDAD ALMACENADA;OPERADOR ALMACENAMIENTO;FECHA ALMACENAMIENTO (LOGIN);FECHA DE ALMACENAMIENTO SELLO;NRO. CONSUMO;CANT. CONSUMO;FECHA CONSUMO;TIEMPO DE APROBACION SOLPED;COLOCACION OC;TIEMPOS DE APROBACION OC;ENTREGA VA01/OC;PRIMERA RECEPCIÓN - ENTREGA;PRIMERA RECEPCIÓN - TIEMPOS RECEPCIÓN;TIEMPO PICKING;EMBALAJE;CAMION;TIEMPOS RECEPCION CLIENTE;ENTREGA AL CLIENTE;DIAS DE DEMORA SAP;TIEMPO EMISION / ENTREGA;FECHA CUMPLIMIENTO FINAL UNIFICADA;CLI;CARACTER DE GC;OPERADOR PICKING ROSARIO;OPERADOR PICKING SJ;dGESTION OC;dPLAZO DE ENTREGA;dREGISTRO DE RECEPCION;dPICKING;dEXPEDICION;LIBERACION SOLPED;GESTION OC CS;COLOCACION OC CS;LIBERACION OC CS;ENTREGA DEL PROVEEDOR CS;PLAZO DE ENTREGA EXCEDIDO CS;GESTION OC SEDE;COLOCACION OC SEDE;LIBERACION OC SEDE;ENTREGA DEL PROVEEDOR SEDE;PLAZO DE ENTREGA EXCEDIDO SEDE;GESTION OC EQUIPOS;COLOCACION OC EQUIPOS;LIBERACION OC EQUIPOS;ENTREGA DEL PROVEEDOR EQUIPOS;PLAZO DE ENTREGA EXCEDIDO EQUIPOS;CARACTER ALMACEN RECEPCION;REGISTRO DE RECEPCION ALMACEN ROSARIO;REGISTRO DE RECEPCION ALMACEN SAN JUAN;CADENA DE SUMINISTRO;ALMACEN ;COMPRAS ABASTECIMIENTO;COMPRAS EQUIPOS
"00001 GENERAL SEDE&#160;";1000086641;20;ZPAN;PM 101 760 CARTELERI;;0;;;;DYANEZ;1055444;BANDERA M. MINERIA 1MT X 150MT CT.13/4;10;Materiales usuales;CUMPLIDO;MM01;1;15/4/2026;29/4/2026;abril;10147739;20;1;15/4/2026;15/4/2026;C17;4500125318;20;2001;1;MALVAREZ;17/4/2026;17/4/2026;29/4/2026;29/4/2026;C17;DEMOGRAFICO - GABRIEL ACOSTA;10;0;0;10;5000172253;8/5/2026;2001;2;1;8/5/2026;DYANEZ;;;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;9;;8/5/2026;00001;SEDE;;;-10;-1;0;;;;;;;;;10;;;;1;;;;;;GESTION SAN JUAN;;;;;1;
"00001 GENERAL SEDE&#160;";1000086703;40;ZPAN;PM 101 761 CHALECOS;;0;;;;DYANEZ;1017304;CHALECO REFLECTIVO TALLE XXL;1;Materiales usuales;CUMPLIDO;MM01;1;16/4/2026;30/4/2026;abril;10147817;40;1;16/4/2026;16/4/2026;C28;4500125370;80;2001;1;GJULIANI;17/4/2026;17/4/2026;30/4/2026;18/5/2026;C28;JOFRE MONICA ALICIA;1;0;0;1;5000173754;20/5/2026;2001;2;1;20/5/2026;AITURRIETA;;8000090858;1;1;AITURRIETA;20/5/2026;20/5/2026;;;;;4900447588;1;GQUIROGA;22/5/2026;20/5/2026;;;;;;;;;;;;;;;20;;20/5/2026;00001;SEDE;0;0;-21;-19;0;0;;;;;;;;21;;;;19;;;;;;GESTION SAN JUAN;;;;;1;
"00001 GENERAL SEDE&#160;";1000086705;10;ZPAN;COMPRE YERBA;;0;;;;AJORGE;1048657;YERBA PLAYADITO  X KG.;100;Materiales usuales;CUMPLIDO;MR01;1;16/4/2026;24/4/2026;abril;10147824;10;1;16/4/2026;16/4/2026;C17;4500125563;10;2001;1;GJULIANI;21/4/2026;21/4/2026;30/4/2026;30/4/2026;C17;TYNA SRL;100;0;0;100;5000170973;29/4/2026;2001;1;1;29/4/2026;LNASUTI;;;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;5;;29/4/2026;00001;SEDE;;;-6;-7;0;;;;;;;;;6;;;;7;;;;;;GESTION ROSARIO;;;;;1;
"00001 GENERAL SEDE&#160;";1000086705;20;ZPAN;COMPRE YERBA;;0;;;;AJORGE;1048659;YERBA CBSE X KG.;12;Materiales usuales;CUMPLIDO;MR01;1;16/4/2026;24/4/2026;abril;10147824;20;1;16/4/2026;16/4/2026;C17;4500125563;20;2001;1;GJULIANI;21/4/2026;21/4/2026;30/4/2026;30/4/2026;C17;TYNA SRL;12;0;0;12;5000170973;29/4/2026;2001;2;1;29/4/2026;LNASUTI;;;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;5;;29/4/2026;00001;SEDE;;;-6;-7;0;;;;;;;;;6;;;;7;;;;;;GESTION ROSARIO;;;;;1;
"00001 GENERAL SEDE&#160;";1000086705;30;ZPAN;COMPRE YERBA;;0;;;;AJORGE;1043010;CAFE EN FRASCO DOLCA SUAVE 170 GR.;12;Materiales usuales;CUMPLIDO;MR01;1;16/4/2026;24/4/2026;abril;10147824;30;1;16/4/2026;16/4/2026;C17;4500126448;10;2001;2;GJULIANI;30/4/2026;30/4/2026;8/5/2026;8/5/2026;C17;DAVID ROSENTAL E HIJOS SACI;12;0;0;12;5000173045;14/5/2026;2001;1;1;14/5/2026;LNASUTI;;;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;20;;14/5/2026;00001;SEDE;;;-21;-15;0;;;;;;;;;21;;;;15;;;;;;GESTION ROSARIO;;;;;1;
"00001 GENERAL SEDE&#160;";1000086705;40;ZPAN;COMPRE YERBA;;0;;;;AJORGE;1043004;VINAGRE DE ALCOHOL 500 ML.;12;Materiales usuales;CUMPLIDO;MR01;1;16/4/2026;24/4/2026;abril;10147824;40;1;16/4/2026;16/4/2026;C17;4500125563;40;2001;1;GJULIANI;21/4/2026;21/4/2026;30/4/2026;30/4/2026;C17;TYNA SRL;12;0;0;12;5000170973;29/4/2026;2001;3;1;29/4/2026;LNASUTI;;;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;5;;29/4/2026;00001;SEDE;;;-6;-7;0;;;;;;;;;6;;;;7;;;;;;GESTION ROSARIO;;;;;1;
"00001 GENERAL SEDE&#160;";1000086707;20;ZPAN;PM 101 759 CHALECOS;;0;;;;DYANEZ;1017304;CHALECO REFLECTIVO TALLE L;2;Materiales usuales;CUMPLIDO;MM01;1;16/4/2026;30/4/2026;abril;10147828;20;1;16/4/2026;16/4/2026;C28;4500125370;20;2001;1;GJULIANI;17/4/2026;17/4/2026;30/4/2026;18/5/2026;C28;JOFRE MONICA ALICIA;2;0;0;2;5000173754;20/5/2026;2001;1;1;20/5/2026;AITURRIETA;;8000090857;2;1;AITURRIETA;20/5/2026;20/5/2026;;;;;4900447587;2;GQUIROGA;22/5/2026;20/5/2026;;;;;;;;;;;;;;;20;;20/5/2026;00001;SEDE;0;0;-21;-19;0;0;;;;;;;;21;;;;19;;;;;;GESTION SAN JUAN;;;;;1;
"00001 GENERAL SEDE&#160;";1000087099;10;ZPAN;PEDIDO S/ MAIL ADJ.;;0;;;;ASIGNORELLI;1055591;CHAPA T-101 CALIBRE 25 BLANCA X 6 MTS.;28;Materiales genericos;CUMPLIDO;MR01;1;22/4/2026;6/5/2026;mayo;10148366;40;1;22/4/2026;22/4/2026;C08;4500126650;10;2001;1;GDIAZ;4/5/2026;6/5/2026;11/5/2026;15/5/2026;C08;ORLANDI INDUST. Y COMERC. S.A;28;0;0;28;5000174063;22/5/2026;2001;1;1;22/5/2026;LNASUTI;;8000091024;28;1;LNASUTI;22/5/2026;22/5/2026;;;;;4900447498;28;JRUIZ;22/5/2026;22/5/2026;;;;;;;;;;;;;;;16;;22/5/2026;00001;SEDE;0;0;-17;-10;0;0;;;;;;;;17;;;;10;;;;;;GESTION ROSARIO;;;;;1;
"00001 GENERAL SEDE&#160;";1000087099;20;ZPAN;PEDIDO S/ MAIL ADJ.;;0;;;;ASIGNORELLI;1055591;CHAPA T-101 CALIBRE 25 BLANCA X 3 MTS.;3;Materiales genericos;CUMPLIDO;MR01;1;22/4/2026;6/5/2026;mayo;10148366;50;1;22/4/2026;22/4/2026;C08;4500126650;20;2001;1;GDIAZ;4/5/2026;6/5/2026;11/5/2026;15/5/2026;C08;ORLANDI INDUST. Y COMERC. S.A;3;0;0;3;5000174063;22/5/2026;2001;2;1;22/5/2026;LNASUTI;;8000091024;3;1;LNASUTI;22/5/2026;22/5/2026;;;;;4900447498;3;JRUIZ;22/5/2026;22/5/2026;;;;;;;;;;;;;;;16;;22/5/2026;00001;SEDE;0;0;-17;-10;0;0;;;;;;;;17;;;;10;;;;;;GESTION ROSARIO;;;;;1;
"00001 GENERAL SEDE&#160;";1000087099;30;ZPAN;PEDIDO S/ MAIL ADJ.;;0;;;;ASIGNORELLI;1055591;CHAPA T-101 CALIBRE 25 BLANCA X 4 MTS.;8;Materiales genericos;CUMPLIDO;MR01;1;22/4/2026;6/5/2026;mayo;10148366;60;1;22/4/2026;22/4/2026;C08;4500126650;30;2001;1;GDIAZ;4/5/2026;6/5/2026;11/5/2026;15/5/2026;C08;ORLANDI INDUST. Y COMERC. S.A;8;0;0;8;5000174063;22/5/2026;2001;3;1;22/5/2026;LNASUTI;;8000091024;8;1;LNASUTI;22/5/2026;22/5/2026;;;;;4900447498;8;JRUIZ;22/5/2026;22/5/2026;;;;;;;;;;;;;;;16;;22/5/2026;00001;SEDE;0;0;-17;-10;0;0;;;;;;;;17;;;;10;;;;;;GESTION ROSARIO;;;;;1;
"00001 GENERAL SEDE&#160;";1000087099;40;ZPAN;PEDIDO S/ MAIL ADJ.;;0;;;;ASIGNORELLI;1055591;CHAPA T-101 CALIBRE 25 BLANCA X 5,7 MTS.;8;Materiales genericos;CUMPLIDO;MR01;1;22/4/2026;6/5/2026;mayo;10148366;70;1;22/4/2026;22/4/2026;C08;4500126650;40;2001;1;GDIAZ;4/5/2026;6/5/2026;11/5/2026;15/5/2026;C08;ORLANDI INDUST. Y COMERC. S.A;8;0;0;8;5000174063;22/5/2026;2001;4;1;22/5/2026;LNASUTI;;8000091024;8;1;LNASUTI;22/5/2026;22/5/2026;;;;;4900447498;8;JRUIZ;22/5/2026;22/5/2026;;;;;;;;;;;;;;;16;;22/5/2026;00001;SEDE;0;0;-17;-10;0;0;;;;;;;;17;;;;10;;;;;;GESTION ROSARIO;;;;;1;
"00001 GENERAL SEDE&#160;";1000087099;50;ZPAN;PEDIDO S/ MAIL ADJ.;;0;;;;ASIGNORELLI;1055591;CHAPA T-101 CALIBRE 25 GRIS X 6 MTS.;104;Materiales genericos;CUMPLIDO;MR01;1;22/4/2026;6/5/2026;mayo;10148366;80;1;22/4/2026;22/4/2026;C08;4500126656;50;2001;1;GDIAZ;4/5/2026;6/5/2026;12/5/2026;14/5/2026;C08;CENTRO DE CHAPAS ROSARIO SA;104;0;0;104;5000173523;18/5/2026;2001;1;1;18/5/2026;LNASUTI;;;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;12;;18/5/2026;00001;SEDE;;;-13;-9;0;;;;;;;;;13;;;;9;;;;;;GESTION ROSARIO;;;;;1;
"00001 GENERAL SEDE&#160;";1000087099;60;ZPAN;PEDIDO S/ MAIL ADJ.;;0;;;;ASIGNORELLI;1055591;CHAPA T-101 CALIBRE 25 GRIS X 7 MTS.;5;Materiales genericos;CUMPLIDO;MR01;1;22/4/2026;6/5/2026;mayo;10148366;90;1;22/4/2026;22/4/2026;C08;4500126656;60;2001;1;GDIAZ;4/5/2026;6/5/2026;12/5/2026;14/5/2026;C08;CENTRO DE CHAPAS ROSARIO SA;5;0;0;5;5000173523;18/5/2026;2001;2;1;18/5/2026;LNASUTI;;;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;12;;18/5/2026;00001;SEDE;;;-13;-9;0;;;;;;;;;13;;;;9;;;;;;GESTION ROSARIO;;;;;1;
"00001 GENERAL SEDE&#160;";1000087099;70;ZPAN;PEDIDO S/ MAIL ADJ.;;0;;;;ASIGNORELLI;1055591;CHAPA T-101 CALIBRE 25 GRIS X 5,5 MTS.;14;Materiales genericos;CUMPLIDO;MR01;1;22/4/2026;6/5/2026;mayo;10148366;100;1;22/4/2026;22/4/2026;C08;4500126656;70;2001;1;GDIAZ;4/5/2026;6/5/2026;12/5/2026;14/5/2026;C08;CENTRO DE CHAPAS ROSARIO SA;14;0;0;14;5000173523;18/5/2026;2001;3;1;18/5/2026;LNASUTI;;;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;12;;18/5/2026;00001;SEDE;;;-13;-9;0;;;;;;;;;13;;;;9;;;;;;GESTION ROSARIO;;;;;1;
"00001 GENERAL SEDE&#160;";1000087099;80;ZPAN;PEDIDO S/ MAIL ADJ.;;0;;;;ASIGNORELLI;1012896;TORN.CABEZ HEZAGONAL P.MEC GALV.14X2 1/2;2000;Materiales genericos;CUMPLIDO;MR01;1;22/4/2026;6/5/2026;mayo;10148366;110;1;22/4/2026;22/4/2026;C08;4500126650;80;2001;1;GDIAZ;4/5/2026;6/5/2026;11/5/2026;15/5/2026;C08;ORLANDI INDUST. Y COMERC. S.A;2000;0;0;2000;5000174017;22/5/2026;2001;1;1;21/5/2026;LNASUTI;;8000091010;2000;1;LNASUTI;22/5/2026;22/5/2026;;;;;4900447418;2000;ASIGNORELLI;22/5/2026;22/5/2026;;;;;;;;;;;;;;;16;;22/5/2026;00001;SEDE;0;0;-16;-10;1;0;;;;;;;;16;;;;10;;;;;;GESTION ROSARIO;;;;;1;
"00001 GENERAL SEDE&#160;";1000087254;10;ZPAN;COMPRA ABRIL;;0;;;;AJORGE;1029936;ACEITE GIRASOL X1,5L;12;Materiales usuales;CUMPLIDO;MR01;1;24/4/2026;5/5/2026;mayo;10148608;10;1;24/4/2026;24/4/2026;C17;4500126449;10;2001;1;GJULIANI;30/4/2026;30/4/2026;8/5/2026;8/5/2026;C17;PETRAL S.R.L.;12;0;0;12;5000171869;6/5/2026;2001;1;1;6/5/2026;LNASUTI;;;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;1;;6/5/2026;00001;SEDE;;;-2;-4;0;;;;;;;;;2;;;;4;;;;;;GESTION ROSARIO;;;;;1;
"00001 GENERAL SEDE&#160;";1000087254;20;ZPAN;COMPRA ABRIL;;0;;;;AJORGE;1043009;CACAO EN POLVO NESQUIK 360 GR.;12;Materiales usuales;CUMPLIDO;MR01;1;24/4/2026;5/5/2026;mayo;10148608;20;1;24/4/2026;24/4/2026;C17;4500126448;20;2001;1;GJULIANI;30/4/2026;30/4/2026;8/5/2026;8/5/2026;C17;DAVID ROSENTAL E HIJOS SACI;12;0;0;12;5000173045;14/5/2026;2001;2;1;14/5/2026;LNASUTI;;;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;9;;14/5/2026;00001;SEDE;;;-10;-4;0;;;;;;;;;10;;;;4;;;;;;GESTION ROSARIO;;;;;1;
"00001 GENERAL SEDE&#160;";1000087254;30;ZPAN;COMPRA ABRIL;;0;;;;AJORGE;1048659;YERBA CBSE X KG.;12;Materiales usuales;CUMPLIDO;MR01;1;24/4/2026;5/5/2026;mayo;10148608;30;1;24/4/2026;24/4/2026;C17;4500127900;40;2001;2;GJULIANI;15/5/2026;15/5/2026;;22/5/2026;C17;PETRAL S.R.L.;12;0;0;12;5000174839;29/5/2026;2001;3;1;29/5/2026;LNASUTI;;;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;24;;29/5/2026;00001;SEDE;;;-25;-18;0;;;;;;;;;25;;;;18;;;;;;GESTION ROSARIO;;;;;1;
"00001 GENERAL SEDE&#160;";1000087254;40;ZPAN;COMPRA ABRIL;;0;;;;AJORGE;1010724;AZUCAR X KG.;30;Materiales usuales;CUMPLIDO;MR01;1;24/4/2026;5/5/2026;mayo;10148608;40;1;24/4/2026;24/4/2026;C17;4500126449;20;2001;1;GJULIANI;30/4/2026;30/4/2026;8/5/2026;8/5/2026;C17;PETRAL S.R.L.;30;0;0;30;5000171869;6/5/2026;2001;2;1;6/5/2026;LNASUTI;;;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;1;;6/5/2026;00001;SEDE;;;-2;-4;0;;;;;;;;;2;;;;4;;;;;;GESTION ROSARIO;;;;;1;
"00001 GENERAL SEDE&#160;";1000087254;60;ZPAN;COMPRA ABRIL;;0;;;;AJORGE;1010733;LECHE EN POLVO DESCREMADA X 800 GR.;24;Materiales usuales;CUMPLIDO;MR01;1;24/4/2026;5/5/2026;mayo;10148608;60;1;24/4/2026;24/4/2026;C17;4500126448;40;2001;1;GJULIANI;30/4/2026;30/4/2026;8/5/2026;8/5/2026;C17;DAVID ROSENTAL E HIJOS SACI;24;0;0;24;5000173045;14/5/2026;2001;3;1;14/5/2026;LNASUTI;;;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;9;;14/5/2026;00001;SEDE;;;-10;-4;0;;;;;;;;;10;;;;4;;;;;;GESTION ROSARIO;;;;;1;
"00001 GENERAL SEDE&#160;";1000087254;70;ZPAN;COMPRA ABRIL;;0;;;;AJORGE;1050421;ACETO BALSAMICO 250CC;12;Materiales usuales;CUMPLIDO;MR01;1;24/4/2026;5/5/2026;mayo;10148608;70;1;24/4/2026;24/4/2026;C17;4500126449;30;2001;1;GJULIANI;30/4/2026;30/4/2026;8/5/2026;8/5/2026;C17;PETRAL S.R.L.;12;0;0;12;5000171869;6/5/2026;2001;3;1;6/5/2026;LNASUTI;;;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;1;;6/5/2026;00001;SEDE;;;-2;-4;0;;;;;;;;;2;;;;4;;;;;;GESTION ROSARIO;;;;;1;
"00001 GENERAL SEDE&#160;";1000087477;120;ZPAN;PM 101 771 ITMS LIMP;;0;;;;DYANEZ;1046840;TOALLAS PAPEL X CAJA 2500UN;12;Materiales usuales;CUMPLIDO;MM01;1;28/4/2026;12/5/2026;mayo;10148822;120;1;28/4/2026;29/4/2026;C17;4500127361;10;2001;1;MALVAREZ;11/5/2026;11/5/2026;12/5/2026;15/5/2026;C17;VALLEJOS GASTON EMILIANO;12;0;0;12;5000173601;19/5/2026;2001;1;1;18/5/2026;AITURRIETA;;8000090771;12;1;AITURRIETA;19/5/2026;19/5/2026;;;;;;0;;;;;;;;;;;;;;;;;;6;;19/5/2026;00001;SEDE;0;0;-7;-4;1;0;;;;;;;;7;;;;4;;;;;;GESTION SAN JUAN;;;;;1;
0004 SERVICIO TECNICO PROYECTO;1000079383;10;ZPAN;OT 20012635 RESERVA;;0;;;;GBRAGAGNOLO;1048673;VALVULA DE RETENCION;1;Materiales Stock;CUMPLIDO;MM01;1;11/12/2025;2/1/2026;enero;10138039;10;1;11/12/2025;12/12/2025;C03;4500116115;10;2001;1;EFUNES;23/12/2025;23/12/2025;2/1/2026;16/2/2026;C03;COVEMA S.A.C.I.F.;1;0;;1;5000159930;27/1/2026;2001;1;1;23/1/2026;AITURRIETA;;8000084219;1;1;AITURRIETA;27/1/2026;27/1/2026;;;;;4900428199;1;GORIHUELA;27/3/2026;27/1/2026;;;;;;;;;;;;;;;25;;27/1/2026;0004 ;EQUIPOS;0;0;-22;-46;4;0;;;;;;;;;;;;;22;;;;46;GESTION SAN JUAN;;3;;1;;1
0004 SERVICIO TECNICO PROYECTO;1000079383;20;ZPAN;OT 20012635 RESERVA;;0;;;;GBRAGAGNOLO;1048674;KIT DE SELLOS CIL ESTABILIZADOR;1;Materiales Stock;CUMPLIDO;MM01;1;11/12/2025;2/1/2026;enero;10138039;20;1;11/12/2025;12/12/2025;C03;4500116117;10;2001;1;EFUNES;23/12/2025;23/12/2025;20/1/2026;20/1/2026;C03;PARTEQUIP S.R.L.;1;0;;1;5000158928;19/1/2026;2001;1;1;16/1/2026;ERUARTE;;8000083786;1;1;FGONZALEZ;20/1/2026;20/1/2026;13079;1 TRANS. PROPIO 19.01.2026;EPUTELLI;19/1/2026;4900404940;1;MDAVILA;22/1/2026;22/1/2026;;;;;;;;;;;;;;;20;;19/1/2026;0004 ;EQUIPOS;0;0;-15;-19;3;1;1;;;;;;;;;;;;15;;;;19;GESTION SAN JUAN;;2;;1;;1
0004 SERVICIO TECNICO PROYECTO;1000079815;10;ZPAN;47033 - OT 20012681;;0;;;;FAGUERO;1029635;SELLO ANULAR;1;Materiales Stock;CUMPLIDO;MR01;1;18/12/2025;9/1/2026;enero;10138655;10;1;18/12/2025;2/1/2026;C03;4500116928;40;2001;1;EFUNES;8/1/2026;8/1/2026;12/1/2026;12/1/2026;C03;FERNANDEZ INSUA S.A.;1;0;;1;5000158593;15/1/2026;2001;4;1;15/1/2026;LNASUTI;;8000083504;1;1;LNASUTI;15/1/2026;16/1/2026;13034;1 365 CC;CCARRIL;15/1/2026;4900403716;1;JBASSANI;19/1/2026;16/1/2026;;;;;;;;;;;;;;;7;;15/1/2026;0004 ;EQUIPOS;0;0;-7;-4;0;0;1;;;;;;;;;;;;7;;;;4;GESTION ROSARIO;;;;;;1
0004 SERVICIO TECNICO PROYECTO;1000079815;80;ZPAN;47033 - OT 20012681;;0;;;;FAGUERO;1048831;COMPRESOR;1;Materiales Stock;CUMPLIDO;MR01;1;18/12/2025;9/1/2026;enero;10138655;50;1;18/12/2025;18/12/2025;C03;4500115950;40;2001;1;RPEREZ;22/12/2025;22/12/2025;9/1/2026;27/1/2026;C03;FINNING ARGENTINA S.A.;1;0;;1;5000158532;15/1/2026;2001;1;1;15/1/2026;LBARTON;;8000083469;1;1;LBARTON;15/1/2026;15/1/2026;13015;1 365 CC;CCARRIL;15/1/2026;4900404810;1;JBASSANI;21/1/2026;15/1/2026;;;;;;;;;;;;;;;6;;15/1/2026;0004 ;EQUIPOS;0;0;-7;-19;0;0;0;;;;;;;;;;;;7;;;;19;GESTION ROSARIO;;;;;;1
0004 SERVICIO TECNICO PROYECTO;1000080230;10;ZPAN;OT 20012612;;0;;;;GBRAGAGNOLO;1015947;BULON 10.9 MA 16X70;10;Materiales genericos;CUMPLIDO;MM01;1;30/12/2025;20/1/2026;enero;10139315;10;1;30/12/2025;30/12/2025;EFO;4500116450;10;2001;1;GROSES;2/1/2026;2/1/2026;20/1/2026;20/1/2026;EFO;MEYNIEL S.R.L.;10;0;;10;5000159287;21/1/2026;2001;1;1;21/1/2026;GQUIROGA;;;10;1;GQUIROGA;21/1/2026;;;;;;;0;;;;;;;;;;;;;;;;;;1;;21/1/2026;0004 ;OTRO;0;0;-2;-1;0;0;;;;;;;;;;;;;;;;;;GESTION SAN JUAN;;;;;;
0004 SERVICIO TECNICO PROYECTO;1000080230;20;ZPAN;OT 20012612;;0;;;;GBRAGAGNOLO;1015947;ARANDELA JUNTA COBRE 14 X 20;6;Materiales genericos;CUMPLIDO;MM01;1;30/12/2025;20/1/2026;enero;10139315;20;1;30/12/2025;30/12/2025;EFO;4500116450;20;2001;1;GROSES;2/1/2026;2/1/2026;20/1/2026;20/1/2026;EFO;MEYNIEL S.R.L.;6;0;;6;5000159287;21/1/2026;2001;2;1;21/1/2026;GQUIROGA;;;6;1;GQUIROGA;21/1/2026;;;;;;;0;;;;;;;;;;;;;;;;;;1;;21/1/2026;0004 ;OTRO;0;0;-2;-1;0;0;;;;;;;;;;;;;;;;;;GESTION SAN JUAN;;;;;;
0004 SERVICIO TECNICO PROYECTO;1000080230;30;ZPAN;OT 20012612;;0;;;;GBRAGAGNOLO;1015947;MACHO KOLN 16 X 2.00;1;Materiales genericos;CUMPLIDO;MM01;1;30/12/2025;20/1/2026;enero;10139315;30;1;30/12/2025;30/12/2025;EFO;4500116450;30;2001;1;GROSES;2/1/2026;2/1/2026;20/1/2026;20/1/2026;EFO;MEYNIEL S.R.L.;1;0;;1;5000159281;21/1/2026;2001;1;1;21/1/2026;GQUIROGA;;;1;1;GQUIROGA;21/1/2026;;;;;;;0;;;;;;;;;;;;;;;;;;1;;21/1/2026;0004 ;OTRO;0;0;-2;-1;0;0;;;;;;;;;;;;;;;;;;GESTION SAN JUAN;;;;;;
0004 SERVICIO TECNICO PROYECTO;1000080232;10;ZPAN;OT 20012750;;0;;;;GBRAGAGNOLO;1048996;LONA DE CAJA (AMAROK);1;Materiales Stock;CUMPLIDO;MM01;1;30/12/2025;20/1/2026;enero;10139317;10;1;30/12/2025;30/12/2025;EFO;4500116416;10;2001;1;EFUNES;30/12/2025;30/12/2025;20/1/2026;20/1/2026;EFO;DOBLE TRACCION SRL;1;0;;1;5000164358;6/3/2026;2001;1;1;6/3/2026;AITURRIETA;;8000086595;1;1;AITURRIETA;6/3/2026;6/3/2026;;;;;4900420002;1;GQUIROGA;6/3/2026;6/3/2026;;;;;;;;;;;;;;;45;;6/3/2026;0004 ;OTRO;0;0;-46;-1;0;0;;;;;;;;;;;;;;;;;;GESTION SAN JUAN;;;;;;
0004 SERVICIO TECNICO PROYECTO;1000080320;10;ZPAN;OT 20012777 RES 7760;;0;;;;GBRAGAGNOLO;1024232;RODAMIENTO CARCASA MOTOR TRASLACION;2;Materiales Stock;CUMPLIDO;MR01;1;2/1/2026;22/1/2026;enero;10139465;10;1;2/1/2026;5/1/2026;C03;4500116650;70;2001;1;WVENTURINI;5/1/2026;6/1/2026;25/2/2026;25/2/2026;C03;IGARRETA MAQUINAS S.A.;2;0;;2;5000160937;4/2/2026;2001;6;1;4/2/2026;LNASUTI;;8000084768;2;1;LNASUTI;4/2/2026;6/2/2026;13346;4BULTOS 365 AL;ALANDAVIDEA;5/2/2026;4900411800;2;JBASSANI;9/2/2026;6/2/2026;;;;;;;;;;;;;;;15;;4/2/2026;0004 ;EQUIPOS;0;0;-14;-35;0;0;1;;;;;;;;;;;;14;;;;35;GESTION ROSARIO;;;;;;1
