CLIENTE;NRO. SOLPED;POS. SOLPED;REPARTOS;TIPO SOLPED;OPERADOR SOLPED;CODIGO ITEM;DESCRIPCION ITEM;CANTIDAD SOLICITADA;TIPO DE ITEM;ESTADO ITEM;CENTRO;PLAZO LOGISTICO;FECHA DE EMISION NECESIDAD;FECHA ENTREGA ESPERADA;MES ENTREGA;FECHA EMISION SOLPED;FECHA APROBACION SOLPED;GRUPO DE COMPRA;NRO. OC;POS. OC;ALMACEN OC;Q CANT. OC;OPERADOR OC;FECHA EMISION OC;FECHA APROBACION FINAL OC;PRIMERA FECHA ENTREGA OC;FECHA ENTREGA OC;GRUPO DE COMPRA OC;PROVEEDOR;ADJUDICADO EN OC;CANTIDAD PENDIENTE DE ADJUDICAR;CANTITAD TOTAL PENDIENTE RECEP.;CANTIDAD TOTAL RECEPCIONADA;NRO. RECEPCION;FECHA RECEPCION;ALMACEN RECEPCION 1;NRO POSICION RECEPCION 1;Q RECEP. DE OC;FECHA SELLO;OPERADOR RECEPCION;TEXTO COMENTARIO;NRO. VL;CANTIDAD PICKING;Q VL;OPERADOR PICKING;FECHA PICKING;FECHA CONTABILIZACION VL;NRO DE CARGA;TXT CARGA;RESPONSABLE DE CARGA;FECHA DE CARGA;NRO. ALMACENAMIENTO;CANTIDAD ALMACENADA;OPERADOR ALMACENAMIENTO;FECHA ALMACENAMIENTO (LOGIN);FECHA DE ALMACENAMIENTO SELLO;NRO. CONSUMO;CANT. CONSUMO;FECHA CONSUMO;TIEMPO DE APROBACION SOLPED;COLOCACION OC;TIEMPOS DE APROBACION OC;ENTREGA VA01/OC;PRIMERA RECEPCIÓN - ENTREGA;PRIMERA RECEPCIÓN - TIEMPOS RECEPCIÓN;TIEMPO PICKING;EMBALAJE;CAMION;TIEMPOS RECEPCION CLIENTE;ENTREGA AL CLIENTE;TIEMPO EMISION / ENTREGA;FECHA CUMPLIMIENTO FINAL UNIFICADA;COMPROMETIDOS;ENTREGADOS;NO ENTREGADOS;ENTREGADOS AT;ENTREGADOS FT;DIAS DE DEMORA;CLASIFICACION
00008 ABASTECIMIENTO;10124924;10;1;NB;EJUAREZ;1035706;CINTA BLANCA CASSETTE P/ ROTULADORA;2;Materiales Stock;CUMPLIDO;MR01;1;30/6/2025;15/7/2025;julio;30/6/2025;30/6/2025;C05;4500102791;20;2200;1;GJULIANI;2/7/2025;2/7/2025;11/7/2025;11/7/2025;C05;JAR COMPUTACION SRL;2;0;0;2;5000137744;4/7/2025;2200;2;1;4/7/2025;ALANDAVIDEA;;;0;0;;;;;;;;;0;;;;;0;;0;2;0;-3;-7;0;0;0;0;0;0;15;4/7/2025;1;1;;1;;;COMPRAS SEDE
00008 ABASTECIMIENTO;10124925;10;1;NB;EJUAREZ;1001815;AGUA DESMINERALIZADA X 20L;10;Materiales Stock;CUMPLIDO;MM01;1;30/6/2025;15/7/2025;julio;30/6/2025;30/6/2025;L02;4500102917;10;3200;1;WVENTURINI;4/7/2025;4/7/2025;15/7/2025;15/7/2025;L02;IND. QUIMICAS KAISER S.R.L.;10;0;0;10;5000137971;8/7/2025;3200;1;1;8/7/2025;LNASUTI;;;0;0;;;;;;;;;0;;;;;0;;0;4;0;1;-7;0;0;0;0;0;0;15;8/7/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10124926;10;1;NB;EJUAREZ;1002611;FILTRO CABINA;3;Materiales Stock;CUMPLIDO;MM01;1;30/6/2025;25/7/2025;julio;30/6/2025;30/6/2025;F05;4500104168;20;3200;1;RPEREZ;21/7/2025;22/7/2025;29/7/2025;29/7/2025;F10;FINNING ARGENTINA S.A.;3;0;0;3;5000140386;1/8/2025;3200;2;1;28/7/2025;FGORGONA;;;0;0;;;;;;;;;0;;;;;0;;0;21;1;5;-1;4;0;0;0;0;0;25;28/7/2025;1;1;;;1;7;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10124927;10;1;NB;EJUAREZ;1002734;FILTRO AIRE SECUNDARIO;5;Materiales Stock;CUMPLIDO;MM01;1;30/6/2025;25/7/2025;julio;30/6/2025;30/6/2025;F04;4500102799;50;3200;1;RPEREZ;2/7/2025;2/7/2025;7/7/2025;18/7/2025;F06;SERVICIOS VIALES DE STA. FE SA;5;0;0;5;5000138380;11/7/2025;MM08;1;1;8/7/2025;AITURRIETA;;;0;0;;;;;;;;;0;;;;;0;;0;2;0;-17;1;3;0;0;0;0;0;25;8/7/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10124928;10;1;NB;EJUAREZ;1002735;FILTRO AIRE PRIMARIO XUN;3;Materiales Stock;CUMPLIDO;MM01;1;30/6/2025;25/7/2025;julio;30/6/2025;30/6/2025;F04;4500102799;60;3200;1;RPEREZ;2/7/2025;2/7/2025;7/7/2025;18/7/2025;F06;SERVICIOS VIALES DE STA. FE SA;3;0;0;3;5000138380;11/7/2025;MM08;2;1;8/7/2025;AITURRIETA;;;0;0;;;;;;;;;0;;;;;0;;0;2;0;-17;1;3;0;0;0;0;0;25;8/7/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10124929;10;1;NB;EJUAREZ;1003024;ELEMENTO FILTRO AIRE;8;Materiales Stock;CUMPLIDO;MM01;1;30/6/2025;15/7/2025;julio;30/6/2025;30/6/2025;F04;4500102941;30;MM08;1;RPEREZ;4/7/2025;7/7/2025;15/7/2025;15/7/2025;F10;IGARRETA MAQUINAS S.A.;8;0;0;8;5000138627;14/7/2025;MM08;2;1;14/7/2025;LNASUTI;;;0;0;;;;;;;;;0;;;;;0;;0;4;3;5;-1;0;0;0;0;0;0;15;14/7/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10124930;10;1;NB;EJUAREZ;1003054;FILTRO VENTILACION TANQUE HID.;1;Materiales Stock;CUMPLIDO;MM01;1;30/6/2025;21/7/2025;julio;30/6/2025;30/6/2025;F04;4500102755;20;MM08;1;RPEREZ;2/7/2025;2/7/2025;14/7/2025;18/7/2025;F04;ESCANDINAVIA DEL PLATA SA;1;0;0;1;5000138955;17/7/2025;MM08;2;1;17/7/2025;LNASUTI;;;0;0;;;;;;;;;0;;;;;0;;0;2;0;-2;3;0;0;0;0;0;0;21;17/7/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10124931;10;1;NB;EJUAREZ;1003318;FILTRO DE ACEITE DE FRENOS;5;Materiales Stock;CUMPLIDO;MM01;1;30/6/2025;15/7/2025;julio;30/6/2025;30/6/2025;F03;4500102938;40;3200;1;RPEREZ;4/7/2025;7/7/2025;;11/7/2025;F03;IGARRETA MAQUINAS S.A.;5;0;0;5;5000138616;14/7/2025;3200;3;1;14/7/2025;LNASUTI;;;0;0;;;;;;;;;0;;;;;0;;0;4;3;-739447;0;0;0;0;0;0;0;15;14/7/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10124932;10;1;NB;EJUAREZ;1003319;FILTRO DE ACEITE TRANSMISION;6;Materiales Stock;CUMPLIDO;MM01;1;30/6/2025;15/7/2025;julio;30/6/2025;30/6/2025;F03;4500102667;50;3200;1;RPEREZ;1/7/2025;1/7/2025;15/7/2025;15/7/2025;F03;SERVICIOS VIALES DE STA. FE SA;6;0;0;6;5000137678;4/7/2025;3200;4;1;4/7/2025;LNASUTI;;;0;0;;;;;;;;;0;;;;;0;;0;1;0;1;-11;0;0;0;0;0;0;15;4/7/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10124933;10;1;NB;EJUAREZ;1003320;FILTRO DE TRANSMISION Y CONVERTIDOR;2;Materiales Stock;CUMPLIDO;MM01;1;30/6/2025;15/7/2025;julio;30/6/2025;30/6/2025;F03;4500102938;30;3200;1;RPEREZ;4/7/2025;7/7/2025;;25/7/2025;F03;IGARRETA MAQUINAS S.A.;2;0;0;2;5000138616;14/7/2025;3200;2;1;14/7/2025;LNASUTI;;;0;0;;;;;;;;;0;;;;;0;;0;4;3;-739447;0;0;0;0;0;0;0;15;14/7/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10125002;10;1;NB;EJUAREZ;1001768;ZAPATILLA P.ACERO N 44;1;Materiales Stock;CUMPLIDO;MR01;1;1/7/2025;22/7/2025;julio;1/7/2025;1/7/2025;C28;4500102626;10;2200;1;GJULIANI;1/7/2025;1/7/2025;18/7/2025;18/7/2025;C28;FERRETERA SAN LUIS;1;0;0;1;5000137607;4/7/2025;2200;1;1;2/7/2025;FGORGONA;;;0;0;;;;;;;;;0;;;;;0;;0;0;0;-3;-16;2;0;0;0;0;0;21;2/7/2025;1;1;;1;;;COMPRAS SEDE
00008 ABASTECIMIENTO;10125005;10;1;NB;EJUAREZ;1002566;FILTRO LINEA COMBUSTIBLE;12;Materiales Stock;CUMPLIDO;MR01;1;1/7/2025;28/7/2025;julio;1/7/2025;1/7/2025;F07;4500102969;10;2200;1;RPEREZ;4/7/2025;4/7/2025;11/7/2025;11/7/2025;F07;SERVICIOS VIALES DE STA. FE SA;12;0;0;12;5000138112;10/7/2025;2200;1;1;10/7/2025;LNASUTI;;;0;0;;;;;;;;;0;;;;;0;;0;3;0;-16;-1;0;0;0;0;0;0;27;10/7/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10125006;10;1;NB;EJUAREZ;1003957;BATERIA 12V 110 AMP  318X162X220;10;Materiales Stock;CUMPLIDO;MR01;1;1/7/2025;16/7/2025;julio;1/7/2025;1/7/2025;C29;4500102931;10;2200;1;WVENTURINI;4/7/2025;4/7/2025;16/7/2025;18/7/2025;C29;MCF BRACHETTA S.A.S.;10;0;0;10;5000139281;21/7/2025;2200;1;1;21/7/2025;LNASUTI;;;0;0;;;;;;;;;0;;;;;0;;0;3;0;1;5;0;0;0;0;0;0;15;21/7/2025;1;1;;;1;5;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10125007;10;1;NB;EJUAREZ;1034629;JUNTA TAPA PRINCIPAL;4;Materiales Stock;CUMPLIDO;MR01;1;1/7/2025;31/7/2025;julio;1/7/2025;1/7/2025;C29;4500102897;10;2200;1;EFUNES;3/7/2025;3/7/2025;31/8/2025;31/10/2025;C29;DBT S.A.;4;0;0;4;5000148294;8/10/2025;2200;1;1;8/10/2025;FGORGONA;;;0;0;;;;;;;;;0;;;;;0;;0;2;0;32;38;0;0;0;0;0;0;30;8/10/2025;1;1;;;1;69;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10125008;10;1;NB;EJUAREZ;1001682;MAMELUCODE CLAMINADOL XL60GRBLANCO;250;Materiales Stock;CUMPLIDO;MM01;1;1/7/2025;22/7/2025;julio;1/7/2025;1/7/2025;C28;4500102628;50;2200;1;GJULIANI;1/7/2025;1/7/2025;18/7/2025;18/7/2025;C28;GILIGROUP S.A.S.;250;0;0;250;5000138546;14/7/2025;2200;1;2;11/7/2025;AITURRIETA;;;0;0;;;;;;;;;0;;;;;0;;0;0;0;-3;-7;3;0;0;0;0;0;21;11/7/2025;1;1;;1;;;COMPRAS SEDE
00008 ABASTECIMIENTO;10125009;10;1;NB;EJUAREZ;1001684;DELANTALDESCARNE0.60X1.20CONREFUERZO;9;Materiales Stock;CUMPLIDO;MM01;1;1/7/2025;22/7/2025;julio;1/7/2025;1/7/2025;C28;4500102833;10;2200;1;GJULIANI;3/7/2025;3/7/2025;18/7/2025;18/7/2025;C28;GILIGROUP S.A.S.;9;0;0;9;5000137934;7/7/2025;2200;1;1;3/7/2025;AITURRIETA;;;0;0;;;;;;;;;0;;;;;0;;0;2;0;-3;-15;4;0;0;0;0;0;21;3/7/2025;1;1;;1;;;COMPRAS SEDE
00008 ABASTECIMIENTO;10125010;10;1;NB;EJUAREZ;1001687;ANTEOJO INCOLORO;705;Materiales Stock;CUMPLIDO;MM01;1;1/7/2025;22/7/2025;julio;1/7/2025;1/7/2025;C28;4500102628;40;2200;1;GJULIANI;1/7/2025;1/7/2025;18/7/2025;18/7/2025;C28;GILIGROUP S.A.S.;705;0;0;705;5000137932;7/7/2025;2200;4;1;3/7/2025;AITURRIETA;;;0;0;;;;;;;;;0;;;;;0;;0;0;0;-3;-15;4;0;0;0;0;0;21;3/7/2025;1;1;;1;;;COMPRAS SEDE
00008 ABASTECIMIENTO;10125011;10;1;NB;EJUAREZ;1001702;GUANTE SOLDADOR COSTURA KEVLAR;53;Materiales Stock;CUMPLIDO;MM01;1;1/7/2025;16/7/2025;julio;1/7/2025;1/7/2025;C28;4500102628;30;2200;1;GJULIANI;1/7/2025;1/7/2025;14/7/2025;14/7/2025;C28;GILIGROUP S.A.S.;53;0;0;53;5000137932;7/7/2025;2200;3;1;3/7/2025;AITURRIETA;;;0;0;;;;;;;;;0;;;;;0;;0;0;0;-1;-11;4;0;0;0;0;0;15;3/7/2025;1;1;;1;;;COMPRAS SEDE
00008 ABASTECIMIENTO;10125012;10;1;NB;EJUAREZ;1001706;GUANTE LATEX USO MEDICINAL CAJA X 100 UN;10;Materiales Stock;CUMPLIDO;MM01;1;1/7/2025;22/7/2025;julio;1/7/2025;1/7/2025;C28;4500102628;20;2200;1;GJULIANI;1/7/2025;1/7/2025;18/7/2025;18/7/2025;C28;GILIGROUP S.A.S.;10;0;0;10;5000137932;7/7/2025;2200;2;1;3/7/2025;AITURRIETA;;;0;0;;;;;;;;;0;;;;;0;;0;0;0;-3;-15;4;0;0;0;0;0;21;3/7/2025;1;1;;1;;;COMPRAS SEDE
00008 ABASTECIMIENTO;10125013;10;1;NB;EJUAREZ;1001708;GUANTE POLIAMIDA LAMINADO PALMAPU-TALLE9;600;Materiales Stock;CUMPLIDO;MM01;1;1/7/2025;22/7/2025;julio;1/7/2025;1/7/2025;C28;4500102628;10;2200;1;GJULIANI;1/7/2025;1/7/2025;18/7/2025;18/7/2025;C28;GILIGROUP S.A.S.;600;0;0;600;5000139622;23/7/2025;2200;1;3;23/7/2025;AITURRIETA;;;0;0;;;;;;;;;0;;;;;0;;0;0;0;-3;5;0;0;0;0;0;0;21;23/7/2025;1;1;;;1;1;COMPRAS SEDE
00008 ABASTECIMIENTO;10125014;10;1;NB;EJUAREZ;1001808;UREA AZUL 32 X 10 LTS;75;Materiales Stock;CUMPLIDO;MM01;1;1/7/2025;16/7/2025;julio;1/7/2025;1/7/2025;L02;4500103071;10;3200;1;WVENTURINI;7/7/2025;7/7/2025;16/7/2025;25/7/2025;L02;YPF S.A.;75;0;0;75;5000139758;24/7/2025;3200;1;1;24/7/2025;LNASUTI;;;0;0;;;;;;;;;0;;;;;0;;0;6;0;1;8;0;0;0;0;0;0;15;24/7/2025;1;1;;;1;8;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10125015;10;1;NB;EJUAREZ;1001867;MARCADOR INDUSTRIAL-BLANCOXUN;96;Materiales Stock;CUMPLIDO;MM01;1;4/7/2025;16/7/2025;julio;1/7/2025;1/7/2025;C17;4500102958;10;2200;1;MALVAREZ;4/7/2025;4/7/2025;14/7/2025;14/7/2025;C17;JORGE E MIADOSQUI;96;0;0;96;5000138552;14/7/2025;2200;1;1;11/7/2025;AITURRIETA;;;0;0;;;;;;;;;0;;;;;0;;0;3;0;-1;-3;3;0;0;0;0;0;12;11/7/2025;1;1;;1;;;COMPRAS SEDE
00008 ABASTECIMIENTO;10125016;10;1;NB;EJUAREZ;1001869;MARCADORINDUSTRIAL-AMARILLOXUN;96;Materiales Stock;CUMPLIDO;MM01;1;4/7/2025;16/7/2025;julio;1/7/2025;1/7/2025;C17;4500102958;20;2200;1;MALVAREZ;4/7/2025;4/7/2025;14/7/2025;14/7/2025;C17;JORGE E MIADOSQUI;96;0;0;96;5000138552;14/7/2025;2200;2;1;11/7/2025;AITURRIETA;;;0;0;;;;;;;;;0;;;;;0;;0;3;0;-1;-3;3;0;0;0;0;0;12;11/7/2025;1;1;;1;;;COMPRAS SEDE
00008 ABASTECIMIENTO;10125018;10;1;NB;EJUAREZ;1003020;FILTRO AIRE MOTOR;3;Materiales Stock;CUMPLIDO;MM01;1;1/7/2025;28/7/2025;julio;1/7/2025;1/7/2025;F04;4500102967;20;MM08;1;RPEREZ;4/7/2025;4/7/2025;11/7/2025;11/7/2025;F13;AGRONORTE S.R.L.;3;0;0;3;5000138025;8/7/2025;MM08;2;1;8/7/2025;LNASUTI;;;0;0;;;;;;;;;0;;;;;0;;0;3;0;-12;-3;0;0;0;0;0;0;27;8/7/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10125019;10;1;NB;EJUAREZ;1003026;FILTRO SEPARADOR DE AGUA;6;Materiales Stock;CUMPLIDO;MM01;1;1/7/2025;16/7/2025;julio;1/7/2025;1/7/2025;F13;4500102799;70;3200;1;RPEREZ;2/7/2025;2/7/2025;7/7/2025;18/7/2025;F06;SERVICIOS VIALES DE STA. FE SA;6;0;0;6;5000138380;11/7/2025;MM08;3;1;8/7/2025;AITURRIETA;;;0;0;;;;;;;;;0;;;;;0;;0;1;0;-8;1;3;0;0;0;0;0;15;8/7/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10125020;10;1;NB;EJUAREZ;1003171;FILTRO DE AIRE SECUNDARIO;2;Materiales Stock;CUMPLIDO;MM01;1;1/7/2025;16/7/2025;julio;1/7/2025;1/7/2025;F04;4500102941;40;3200;1;RPEREZ;4/7/2025;7/7/2025;16/7/2025;16/7/2025;F10;IGARRETA MAQUINAS S.A.;2;0;0;2;5000138627;14/7/2025;3200;3;1;14/7/2025;LNASUTI;;;0;0;;;;;;;;;0;;;;;0;;0;3;3;1;-2;0;0;0;0;0;0;15;14/7/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10125021;10;1;NB;EJUAREZ;1003957;BATERIA 12V 110 AMP  318X162X220;7;Materiales Stock;CUMPLIDO;MM01;1;1/7/2025;16/7/2025;julio;1/7/2025;1/7/2025;C29;4500102930;10;3200;1;WVENTURINI;4/7/2025;4/7/2025;16/7/2025;18/7/2025;C29;MCF BRACHETTA S.A.S.;7;0;0;7;5000139282;21/7/2025;3200;1;1;21/7/2025;LNASUTI;;;0;0;;;;;;;;;0;;;;;0;;0;3;0;1;5;0;0;0;0;0;0;15;21/7/2025;1;1;;;1;5;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10125022;10;1;NB;EJUAREZ;1004046;BATERIA 12V 200 AMP;3;Materiales Stock;CUMPLIDO;MM01;1;1/7/2025;16/7/2025;julio;1/7/2025;1/7/2025;C29;4500102924;10;MM08;1;WVENTURINI;4/7/2025;4/7/2025;16/7/2025;16/7/2025;C29;SUDAMERICANA CAMIONES SA;3;0;0;3;5000138352;11/7/2025;MM08;1;1;11/7/2025;LNASUTI;;;0;0;;;;;;;;;0;;;;;0;;0;3;0;5;-5;0;0;0;0;0;0;15;11/7/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10125023;10;1;NB;EJUAREZ;1016262;Filtro Aire de Unidad Compresora Exterio;4;Materiales Stock;CUMPLIDO;MM01;1;1/7/2025;16/7/2025;julio;1/7/2025;1/7/2025;F04;4500102904;20;MM08;1;RPEREZ;3/7/2025;3/7/2025;7/8/2025;22/8/2025;F04;MILLENNIUM ARGENTINA S.R.L.;4;0;0;4;5000144927;8/9/2025;MM08;2;1;8/9/2025;FGORGONA;;;0;0;;;;;;;;;0;;;;;0;;0;2;0;27;32;0;0;0;0;0;0;15;8/9/2025;1;1;;;1;54;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10125024;10;1;NB;EJUAREZ;1016263;Filtro Aire Unidad Compresora  Interior;3;Materiales Stock;CUMPLIDO;MM01;1;1/7/2025;16/7/2025;julio;1/7/2025;1/7/2025;F04;4500102904;10;MM08;1;RPEREZ;3/7/2025;3/7/2025;7/8/2025;22/8/2025;F04;MILLENNIUM ARGENTINA S.R.L.;3;0;0;3;5000144927;8/9/2025;MM08;1;1;8/9/2025;FGORGONA;;;0;0;;;;;;;;;0;;;;;0;;0;2;0;27;32;0;0;0;0;0;0;15;8/9/2025;1;1;;;1;54;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10125087;10;1;ZNOS;ERUARTE;1003957;BATERIA 12V 110 AMP  318X162X220;6;Materiales Stock;CUMPLIDO;MM01;1;1/7/2025;16/7/2025;julio;1/7/2025;1/7/2025;C43;4500102695;10;2001;1;EFUNES;1/7/2025;1/7/2025;4/7/2025;4/7/2025;C43;BASUALDO NECCHI MARCOS GABRIEL;6;0;0;6;5000137219;2/7/2025;2200;1;1;2/7/2025;FGONZALEZ;;;0;0;;;;;;;;;0;;;;;0;;0;0;0;-11;-2;0;0;0;0;0;0;15;2/7/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10125109;10;1;NB;EJUAREZ;1001687;ANTEOJO INCOLORO;290;Materiales Stock;CUMPLIDO;MR01;1;2/7/2025;23/7/2025;julio;2/7/2025;2/7/2025;C28;4500102748;10;2200;1;GJULIANI;2/7/2025;2/7/2025;18/7/2025;18/7/2025;C28;GRUPO AIVIL SRL;290;0;0;290;5000137743;4/7/2025;2200;1;1;4/7/2025;LNASUTI;;;0;0;;;;;;;;;0;;;;;0;;0;0;0;-4;-14;0;0;0;0;0;0;21;4/7/2025;1;1;;1;;;COMPRAS SEDE
00008 ABASTECIMIENTO;10125110;10;1;NB;EJUAREZ;1001741;BARBIJO 2 TELAS TIPO BOLSILLO;50;Materiales Stock;CUMPLIDO;MR01;1;17/7/2025;22/7/2025;julio;2/7/2025;2/7/2025;C28;4500103883;10;2200;1;GJULIANI;17/7/2025;17/7/2025;21/7/2025;21/7/2025;C28;CESCHIN GABRIELA ROSANA;50;0;0;50;5000139363;21/7/2025;2200;1;1;21/7/2025;LNASUTI;;;0;0;;;;;;;;;0;;;;;0;;0;15;0;0;0;0;0;0;0;0;0;5;21/7/2025;1;1;;1;;;COMPRAS SEDE
00008 ABASTECIMIENTO;10125111;10;1;NB;EJUAREZ;1001767;ZAPATILLA P.ACERO N 43;1;Materiales Stock;CUMPLIDO;MR01;1;2/7/2025;23/7/2025;julio;2/7/2025;2/7/2025;C28;4500102745;10;2200;1;GJULIANI;2/7/2025;2/7/2025;18/7/2025;18/7/2025;C28;FERRETERA SAN LUIS;1;0;0;1;5000138148;10/7/2025;2200;1;1;10/7/2025;LNASUTI;;;0;0;;;;;;;;;0;;;;;0;;0;0;0;-4;-8;0;0;0;0;0;0;21;10/7/2025;1;1;;1;;;COMPRAS SEDE
00008 ABASTECIMIENTO;10125112;10;1;NB;EJUAREZ;1001796;ACEITE MOTOR 2T X 1 LT;4;Materiales Stock;CUMPLIDO;MR01;1;2/7/2025;17/7/2025;julio;2/7/2025;2/7/2025;L01;4500102997;10;2200;1;FBERARDO;4/7/2025;4/7/2025;17/7/2025;17/7/2025;L01;FERRETERA SAN LUIS;4;0;0;4;5000138135;10/7/2025;2200;1;1;10/7/2025;LNASUTI;;;0;0;;;;;;;;;0;;;;;0;;0;2;0;1;-7;0;0;0;0;0;0;15;10/7/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10125113;10;1;NB;EJUAREZ;1001815;AGUA DESMINERALIZADA X 20L;28;Materiales Stock;CUMPLIDO;MR01;1;2/7/2025;17/7/2025;julio;2/7/2025;2/7/2025;L02;4500102918;10;2200;1;WVENTURINI;4/7/2025;4/7/2025;17/7/2025;17/7/2025;L02;IND. QUIMICAS KAISER S.R.L.;28;0;0;28;5000137972;8/7/2025;2200;1;1;8/7/2025;LNASUTI;;;0;0;;;;;;;;;0;;;;;0;;0;2;0;1;-9;0;0;0;0;0;0;15;8/7/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10125117;10;1;NB;EJUAREZ;1001985;VIDRIOP CARETASOLDADOR50X105MMINCOLORO;90;Materiales Stock;CUMPLIDO;MR01;1;2/7/2025;17/7/2025;julio;2/7/2025;2/7/2025;C27;4500102867;10;2200;1;JESPARZA;3/7/2025;3/7/2025;17/7/2025;11/7/2025;C27;FERRETERA SAN LUIS;90;0;0;90;5000138157;10/7/2025;2200;1;1;10/7/2025;LNASUTI;;;0;0;;;;;;;;;0;;;;;0;;0;1;0;1;-7;0;0;0;0;0;0;15;10/7/2025;1;1;;1;;;COMPRAS SEDE
00008 ABASTECIMIENTO;10125119;10;1;NB;EJUAREZ;1002236;BULON PARA CUCHILLA XUN;56;Materiales Stock;CUMPLIDO;MR01;1;2/7/2025;28/7/2025;julio;2/7/2025;2/7/2025;G05;4500103514;40;2200;1;HROLDAN;11/7/2025;11/7/2025;17/7/2025;17/7/2025;G05;FERNANDEZ INSUA S.A.;56;0;0;56;5000138788;16/7/2025;2200;3;1;16/7/2025;LNASUTI;;;0;0;;;;;;;;;0;;;;;0;;0;9;0;-10;-1;0;0;0;0;0;0;26;16/7/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10125120;10;1;NB;EJUAREZ;1002324;CUCHILLA 15 AGUJEROS;10;Materiales Stock;CUMPLIDO;MR01;1;2/7/2025;28/7/2025;julio;2/7/2025;2/7/2025;G01;4500103514;30;2200;1;HROLDAN;11/7/2025;11/7/2025;17/7/2025;17/7/2025;G05;FERNANDEZ INSUA S.A.;10;0;0;10;5000138788;16/7/2025;2200;2;1;16/7/2025;LNASUTI;;;0;0;;;;;;;;;0;;;;;0;;0;9;0;-10;-1;0;0;0;0;0;0;26;16/7/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10125121;10;1;NB;EJUAREZ;1002407;PUNTA DESGARRADOR;16;Materiales Stock;CUMPLIDO;MR01;1;2/7/2025;17/7/2025;julio;2/7/2025;2/7/2025;G03;4500103514;20;2200;1;HROLDAN;11/7/2025;11/7/2025;17/7/2025;17/7/2025;G05;FERNANDEZ INSUA S.A.;16;0;0;16;5000138843;16/7/2025;2200;1;1;16/7/2025;LNASUTI;;;0;0;;;;;;;;;0;;;;;0;;0;9;0;1;-1;0;0;0;0;0;0;15;16/7/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10125122;10;1;NB;EJUAREZ;1002722;FILTRO COMBUSTIBLE;11;Materiales Stock;CUMPLIDO;MR01;1;2/7/2025;22/7/2025;julio;2/7/2025;2/7/2025;F06;4500104158;50;2200;1;RPEREZ;21/7/2025;22/7/2025;28/7/2025;28/7/2025;F03;FINNING ARGENTINA S.A.;11;0;0;11;5000140378;1/8/2025;2200;5;1;28/7/2025;FGORGONA;;;0;0;;;;;;;;;0;;;;;0;;0;19;1;7;0;4;0;0;0;0;0;20;28/7/2025;1;1;;;1;10;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10125123;10;1;NB;EJUAREZ;1002734;FILTRO AIRE SECUNDARIO;4;Materiales Stock;CUMPLIDO;MR01;1;2/7/2025;28/7/2025;julio;2/7/2025;2/7/2025;F04;4500102969;30;2200;1;RPEREZ;4/7/2025;4/7/2025;11/7/2025;11/7/2025;F07;SERVICIOS VIALES DE STA. FE SA;4;0;0;4;5000138112;10/7/2025;2200;3;1;10/7/2025;LNASUTI;;;0;0;;;;;;;;;0;;;;;0;;0;2;0;-16;-1;0;0;0;0;0;0;26;10/7/2025;1;1;;1;;;COMPRAS EQUIPOS
